'cfullname','cshortname','efullname','eshortname','id','delflag'
'深圳市金佳佰业科技有限公司','深圳市金佳佰业科技有限公司','','','14657','0'
'亿曼丰科技（深圳）有限公司','亿曼丰','','','14740','0'
'伟大集团地产股份有限公司','伟大地产','','','14742','0'
'深圳市亚美达通讯设备有限公司','亚美达','','','14743','0'
'伟大集团股份有限公司','伟大股份','','','14745','0'
'伟大集团投资控股股份有限公司','伟大控股','','','14749','0'
'深圳市安信达存储技术有限公司','安信达','AXD(AnXinDa)Memory Technology Co.,Ltd','','14752','0'
'深圳市展佳进出口有限公司','深圳展佳','','','14753','0'
'扬州凯来旅游用品有限公司','扬州凯来旅游用品有限公司','','','14755','0'
'扬州三笑物流有限公司','三笑物流','','','14760','0'
'深圳市亚迪建筑材料有限公司','亚迪建筑','SHEN ZHEN ADI BUILDNG MATERIALSCO.LTD','','14761','0'
'茌平县永通汽车运输有限公司','永通汽车','','','14766','0'
'浩富财税顾问（深圳）有限公司','浩富财税','','','14767','0'
'江苏润扬交通工程集团有限公司','润扬交通','','','14768','0'
'惠州市德瑞达科技有限公司','德瑞达','','','14770','0'
'扬州礼盛市政环保工程有限公司','礼盛市政','','','14771','0'
'重庆唐江电子商务有限公司','唐江电商','','','14775','0'
'江苏邦源纺织有限公司','邦源纺织','','','14776','0'
'东莞市华盛铭威模具材料科技有限公司','铭威科技','','','14777','0'
'深圳市旭升光学科技有限公司','旭升光学','','','14781','0'
'惠州市四季绿农产品有限公司','四季绿','','','14783','0'
'山东大自然农业科技开发有限公司','大自然','','','14788','0'
'维图通讯有限公司','维图通讯','VOTO Communication Co.,Ltd.','','14841','0'
'饶平县新生金属材料厂有限公司','新生金属','','','14851','0'
'新疆维视力生物工程有限公司','维视力','','','14853','0'
'深圳同盈股权投资基金管理有限公司','同盈股权','','','14855','0'
'深圳新致美精密齿研有限公司','新致美','','','14860','0'
'青岛海能海洋生物技术有限公司','海能生物','','','14861','0'
'恩施州楚焱工贸有限责任公司','楚焱工贸','','','14869','0'
'山东三木装饰材料有限公司','三木公司','','','14872','0'
'山东绿野生物科技园股份有限公司','绿野生物','','','14875','0'
'利津县恒基混凝土有限公司','利津恒基','','','14878','0'
'东营市鲁星彩印包装有限责任公司','鲁星彩印','','','14884','0'
'利津鸿升工贸有限责任公司','鸿升工贸','','','14886','0'
'苏州浩缘朋国际贸易有限公司','苏州浩缘朋国际贸易有限公司','','','14892','0'
'江苏神骥游戏软件技术有限公司','神骥游戏','','','14895','0'
'深圳市世纪兰德建筑设计有限公司','世纪兰德','','','14897','0'
'东营十方物流有限公司','十方物流','','','14921','0'
'深圳市天防科技有限公司','天防科技','','','14924','0'
'深圳市讯邦世纪科技有限公司','讯邦世纪','','','14925','0'
'广东睡冬宝家用纺织品有限公司','睡冬宝','','','14926','0'
'东莞市日基华模具机械有限公司','日基华','Dongguan Rijihua  Precision Machinery Co., Ltd','','14927','0'
'深圳市华凯美科技有限公司','华凯美','SHENZHEN HUA KAI MEI TECHNOLOGY CO.,LTD','','14937','0'
'惠州市华昱美实业有限公司','华昱美','','','14938','0'
'深圳幻海网络科技有限公司','幻海网络','','','14939','0'
'广东诚公律师事务所','诚公律所','Guang Dong Cheng Gong Law Firm','','14940','0'
'武汉高创科技园有限公司','高创科园','','','14941','0'
'深圳市捷迅高新科技开发有限公司','捷迅高科','','','14943','0'
'深圳市嘉乐祥珠宝饰品有限公司','嘉乐祥','','','14947','0'
'湖南天鹅湖生态农业科技股份有限公司','湖南天鹅湖生态农业科技股份有限公司','','','14948','0'
'山东中阳碳素股份有限公司','中阳碳素','','','14953','0'
'深圳市夏日商贸有限公司','夏日商贸','','','14954','0'
'重庆中飞商贸有限公司','重庆中飞','','','14958','0'
'云浮市方捷石材有限公司','方捷石材','','','14959','0'
'云浮市宝隆石材有限公司','宝隆石材','','','14960','0'
'东阳市荣鑫酒业有限公司','荣鑫酒业','','','14961','0'
'深圳市明学光电有限公司','明学光电','','','14968','0'
'深圳市胜高连锁酒店管理股份有限公司','胜高酒店','','','14974','0'
'惠州市万兴行投资有限公司','万兴行','','','14975','0'
'深圳市政诺计算机科技有限公司','政诺科技','','','14977','0'
'深圳市深东浩服装有限公司','深圳市深东浩服装有限公司','Deepeastgreat','','14989','0'
'山东鹤宝生物科技有限公司','山东鹤宝','','','14991','0'
'深圳市同一方光电技术有限公司','同一方','','','14992','0'
'深圳市恒明发彩盒纸品有限公司','恒明发','SHENZHEN HENGMINGFA GIFT BOX@PACKING CO.,LTD','','14993','0'
'深圳市鼎信达实业有限公司','鼎信达','','','14994','0'
'山东大东联石油设备有限公司','大东联','','','14996','0'
'青岛联大利丰塑料制品有限公司','联大利丰','','','14997','0'
'江西憶源多媒体科技有限公司','憶源科技','','','14999','0'
'安徽科聚新材料有限公司','安徽科聚','','','15005','0'
'深圳市硕冠科技有限公司','硕冠科技','','','15007','0'
'赣州大路机电有限公司','大路机电','','','15008','0'
'哈尔滨方依达肥业股份有限公司','方依达','','','15009','0'
'江西兄弟汽车服务有限公司','兄弟汽贸','','','15016','0'
'赣州海润建设工程有限公司','海润园林','','','15018','0'
'东营三和油脂有限公司','东营三和油脂有限公司','','','15020','0'
'深圳翔丰星际企业管理有限公司','翔丰星际','','','15021','0'
'江西帝缘食品有限公司','帝缘食品','','','15035','0'
'上海孚科狮化工科技有限公司','孚科狮','SHANGHAI FOX CHEM.TECH.CO.,LTD','','15039','0'
'深圳市阿扎莎能源有限公司','阿扎莎','','','15040','0'
'福建亿嵘宏达矿业有限公司','亿嵘宏达','','','15043','0'
'赣州正康生物科技有限公司','正康科技','','','15045','0'
'深圳飞德利照明科技有限公司','飞德利','','','15046','0'
'深圳市立冰空调有限公司','立冰空调','','','15049','0'
'东莞市雄峰贸易有限公司','雄峰贸易','','','15062','0'
'深圳国信能源有限公司','国信能源','ShenZhen Nations Energy CO.,Ltd','','15063','0'
'赣州金地实业有限公司','金地实业','','','15064','0'
'江西中逸电梯设备有限公司','江西中逸电梯设备有限公司','','','15069','0'
'东莞市光辉电子科技有限公司','光辉电子','','','15070','0'
'惠州市天绿香纯天然日用化工有限公司','惠州市天绿香纯天然日用化工有限公司','','','15072','0'
'云浮市天行健石材有限公司','天行健石材','','','15093','0'
'深圳市思佳特实业发展有限公司','思佳特','','','15096','0'
'云安县利机石材有限公司','利机石材','','','15098','0'
'东莞市长安上名模具科技有限公司','上名模具','','','15106','0'
'湖南猎鹰教育投资管理有限公司','猎鹰教育','','','15108','0'
'广东成通新型管业有限公司','成通管业','','','15113','0'
'赣州雨轩贸易有限公司','雨轩汇','','','15115','0'
'扬州天山汉文化旅游开发有限公司','天山旅游','','','15125','0'
'深圳百姓通科技发展股份有限公司','房车租售','','','15126','0'
'河南明鑫科技发展有限公司','明鑫科技','HENAN MINGXIN SCIENCE AND TEC DEVELOPMENT CO.LTD','','15127','0'
'甘肃中环生物能源有限责任公司','甘肃中环','','','15131','0'
'深圳市鑫宇货物运输有限公司','鑫宇货运','','','15132','0'
'云浮市中德石绣石业有限公司','中德石绣','','','15138','0'
'东莞市永特五金塑胶制品有限公司','永特五金','','','15140','0'
'深圳市瑞和泰实业有限公司','瑞和泰','','','15141','0'
'汕头市裕晟塑胶实业有限公司','裕晟塑胶','Shantou  Yucheng Plastic Industry CO.,LTD','','15142','0'
'广东传奇岗石有限公司','传奇岗石','','','15143','0'
'东莞市铭力数控设备制造有限公司','铭力数控','','','15145','0'
'江西华敏粮油有限公司','华敏粮油','','','15148','0'
'东莞市明凌电子科技有限公司','明凌电子','','','15156','0'
'湖北罗科汽车旋压件有限公司','湖北罗科汽车旋压件有限公司','','','15157','0'
'云浮市丰奥石材有限公司','丰奥石材','','','15158','0'
'深圳市奇奥柏查美容美发有限公司','奇奥美容','','','15161','0'
'湛江市金茂投资发展有限公司','金茂投资','','','15163','0'
'深圳市伟联实业有限公司','伟联实业','','','15168','0'
'惠州市金种家禽发展有限公司','金种家禽','','','15171','0'
'惠州市业恒投资发展有限公司','业恒投资','','','15172','0'
'深圳可丽奥生物技术有限公司','可丽奥','','','15176','0'
'南京本川电子有限公司','本川电子','','','15183','0'
'深圳市华信远大国际供应链有限公司','华信远大','Shenzhen Huaxin Yuanda International Supply Chain co.,Ltd','','15184','0'
'惠州市希望实业有限公司','希望实业','Hopes Industrial(Huizhou)Co.Ltd','','15188','0'
'浙江浦江兴通工艺品有限公司','兴通工艺','','','15189','0'
'深圳市方鼎实业投资发展有限公司','深圳市方鼎实业投资发展有限公司','','','15191','0'
'广州市赛拾国际货运代理有限公司','CHOICE','','','15220','0'
'福建皇馨茶业股份公司','皇馨茶业','','','15221','0'
'深圳市汇宝田珠宝首饰有限公司','汇田珠宝','','','15223','0'
'深圳市盛世珠宝有限公司','盛世珠宝','','','15246','0'
'广东皇冠珍宝电器有限公司','广东皇冠珍宝电器有限公司','','','15248','0'
'东营金凯汽车配件有限公司','金凯汽配','','','15290','0'
'深圳市星宝威视科技有限公司','星宝威视','','','15295','0'
'嘉瑞恒泰建设有限公司','嘉瑞恒泰','','','15304','0'
'山东沃森橡胶有限公司','沃森橡胶','','','15305','0'
'广东金迈思信息科技有限公司','金迈思','Guangdong Kingmes IT Technology Co.,Ltd','','15306','0'
'湖南省奉佳农业科技有限公司','奉佳黑茶','','','15307','0'
'惠州市奇佳印刷有限公司','惠州奇佳','','','15308','0'
'山东金山汽配有限公司','金山汽配','','','15309','0'
'深圳市宏宝物流有限公司','宏宝物流','','','15312','0'
'山东江山高分子材料有限公司','江山石化','','','15314','0'
'山东皓宇橡胶有限公司','皓宇橡胶','','','15316','0'
'深圳市旭霆科技有限公司','旭霆科技','','','15317','0'
'深圳市思麦德科技有限公司','思麦德','','','15319','0'
'山东金旺达轮胎有限公司','金旺达','','','15321','0'
'深圳市旭龙昇电子有限公司','旭龙昇','','','15323','0'
'广东海亿食品有限公司','gdhy','','','15324','0'
'山东鑫辉仓储物流有限公司','鑫辉物流','','','15325','0'
'浙江中信红木家具有限公司','中信红木','','','15328','0'
'深圳市银桦园林管理有限公司','银桦园林','','','15329','0'
'山东凯银清真肉业有限公司','凯银肉业','','','15330','0'
'山东国风橡塑有限公司','国风橡塑','','','15331','0'
'松原市中盛木业有限公司','中盛木业','','','15332','0'
'侯马市北辰建筑有限责任公司','北辰建筑','','','15336','0'
'深圳市金飞越数码有限公司','深圳市金飞越数码有限公司','','','15343','0'
'吉林省天鼎旅游产业发展有限责任公司','天鼎集团','','','15352','0'
'东莞卡威奥精密机械设备有限公司','卡威奥','','','15353','0'
'广州市锦顺无纺布制品有限公司','锦顺公司','GUANGZHOU SHI JIN SHUN NONWOVEN PRODUCTS CO.,LTD','','15356','0'
'广州善鉴商贸发展有限公司','善鉴商贸','','','15361','0'
'淄博新农基农药化工有限公司','新农基','','','15375','0'
'深圳市健康三六五食品有限公司','三六五','','','15384','0'
'深圳市兄弟联合二手车交易有限公司','兄弟联合','','','15386','0'
'深圳飞龙中港物流有限公司','中港物流','','','15387','0'
'深圳市沃泰克环保设备有限公司','沃泰克','','','15388','0'
'深圳市英杰激光数字制版有限公司','英杰制版','','','15395','0'
'东莞市兆信通讯实业有限公司','兆信通讯','','','15404','0'
'深圳思才文化发展有限公司','思才文化','','','15409','0'
'北京科教在线教育科技有限公司','北京科教','','','15414','0'
'深圳市联世通实业有限公司','联世通','','','15416','0'
'长沙惠友投资管理有限公司','惠友投资','','','15421','0'
'中山市华比特照明灯饰有限公司','华比特','','','15423','0'
'赣州庚艺农业生物科技有限公司','庚艺公司','','','15425','0'
'深圳市兴隆源科技发展有限公司','兴隆源','','','15426','0'
'山东鑫瑞铝业科技有限公司','鑫瑞铝业','','','15429','0'
'西安上睿文化产业有限公司','西安上睿','','','15435','0'
'深圳市新居乐橱柜有限公司','新居乐','','','15440','0'
'山东全通精密薄板有限公司','全通精密','','','15441','0'
'山东鑫丰源工贸有限公司','鑫丰源','','','15444','0'
'深圳市齐奥通信技术有限公司','齐奥通信','China Etech Groups Ltd.','','15445','0'
